ID_Transacao,Data,Valor_Compra,Industria,Tipo_Compra,Qtd_Parcelas,Wallet,Cliente_ID,ID_Cartao,Input_Mode,Input_Mode_Code,Crossborder,Contactless
104470,2023-10-17 23:57:10,1024.28,Saúde,CP,6.0,,7706,62268916,Swiped,59,,
104471,2023-09-15 06:36:07,928.7,Alimentação,CNP,,,8371,64308236,MasterPass,39,,
104472,2025-12-14 08:21:54,428.87,Alimentação,CNP,,,1772,43104972,Phone Order,35,,
104473,2023-02-09 17:55:24,864.51,Varejo,CP,5.0,,8982,36700168,Swiped,59,,0.0
104474,2023-11-26 14:05:37,1189.44,Tecnologia,CP,4.0,Apple Pay,4308,80415734,Swiped,59,,1.0
104475,2023-05-03 00:18:15,756.99,Varejo,CP,7.0,,5729,94868638,Chip,54,,
104476,2025-05-21 12:31:02,294.86,Alimentação,CP,,,8183,33603430,Swiped,59,,
104477,2025-02-07 21:00:19,847.02,Varejo,CNP,,,9607,61544094,MasterPass,39,,
104478,2025-03-03 19:06:48,1005.26,Varejo,CP,,,5609,42874045,Chip,54,,
104479,2023-04-23 10:04:29,126.82,Saúde,CNP,,,9907,48607717,Recurring,36,,
104480,2025-05-10 15:51:59,1075.88,Tecnologia,CP,8.0,,6097,51615184,PayPass,51,,1.0
104481,2023-10-03 06:53:48,237.45,Alimentação,CNP,,,1594,33697453,Recurring,36,,
104482,2025-07-19 05:19:35,1114.64,Tecnologia,CP,,Google Pay,2774,57409912,PayPass,51,,
104483,2023-08-28 23:53:57,977.24,Varejo,CP,,,3621,70757395,Chip,54,,0.0
104484,2023-11-17 11:33:01,910.81,Entretenimento,CNP,,,5384,36922021,Recurring,36,,
104485,2025-06-27 10:42:51,766.52,Varejo,CP,,,8656,29753106,Chip,54,,
104486,2023-09-03 07:50:34,160.0,Entretenimento,CP,5.0,Google Pay,4605,15922372,Swiped,59,,
104487,2025-09-28 05:09:48,878.28,Alimentação,CNP,,,8181,77351332,MasterPass,39,0.0,
104488,2025-10-13 14:29:52,140.64,Varejo,CP,6.0,,6781,84366777,Chip,54,,0.0
104489,2023-02-07 11:15:10,729.09,Alimentação,CP,4.0,,2846,93104209,Swiped,59,,
104490,2025-07-15 18:44:19,1157.01,Educação,CP,,,7502,29244880,Chip,54,,
104491,2023-03-01 02:30:12,972.19,Varejo,CNP,,,2846,44663530,MasterPass,39,,
104492,2023-07-28 10:31:52,336.7,Tecnologia,CP,,Google Pay,1841,17401016,PayPass,51,,
104493,2025-01-10 22:05:55,728.42,Entretenimento,CP,,,1150,11769072,Swiped,59,,0.0
104494,2025-08-27 03:20:24,794.62,Varejo,CP,2.0,,7494,70597888,Swiped,59,,
104495,2025-07-04 23:29:49,844.75,Tecnologia,CP,,Apple Pay,4928,96313857,PayPass,51,,0.0
104496,2023-12-06 15:11:25,42.71,Varejo,CNP,,,2729,21614900,Mail Order,32,,
104497,2023-10-04 14:47:26,494.26,Entretenimento,CP,2.0,,9726,28894657,Chip,54,,
104498,2025-01-24 12:39:28,499.11,Varejo,CP,,,9600,47712013,Chip,54,,0.0
104499,2025-05-19 09:21:54,552.53,Tecnologia,CNP,,,6548,11473354,Recurring,36,,
104500,2025-01-28 08:40:03,31.58,Tecnologia,CNP,,,8041,91862099,MasterPass,39,,
104501,2023-03-15 09:37:15,186.67,Varejo,CP,2.0,Google Pay,9696,60563393,Chip,54,,
104502,2025-11-06 19:29:54,1029.68,Tecnologia,CNP,,,9851,29714542,eCommerce,38,,
104503,2025-09-16 15:43:10,1044.09,Tecnologia,CP,,Apple Pay,8177,35469847,Swiped,59,,
104504,2025-01-07 15:58:58,972.23,Varejo,CP,4.0,,8484,75559425,Chip,54,,
104505,2025-01-29 19:25:13,186.8,Varejo,CNP,,,5243,41082661,eCommerce,38,,
104506,2023-06-11 12:37:28,112.62,Entretenimento,CP,,,2144,45742017,PayPass,51,,
104507,2023-05-29 03:51:41,117.19,Tecnologia,CNP,,,9898,32689217,eCommerce,38,,
104508,2023-06-24 05:07:12,245.31,Tecnologia,CNP,,,5148,26803397,MasterPass,39,1.0,
104509,2025-07-08 08:16:52,1063.4,Varejo,CNP,,,4605,15922372,Mail Order,32,,
104510,2025-08-16 03:36:47,237.13,Tecnologia,CP,2.0,Samsung Pay,5250,15695529,Chip,54,,
104511,2023-07-12 20:16:24,642.28,Varejo,CP,,,6844,63354194,Chip,54,,
104512,2025-11-24 20:15:00,560.9,Entretenimento,CNP,,,1494,42905592,Mail Order,32,,
104513,2025-05-22 05:15:46,516.94,Alimentação,CNP,,,9785,92092850,Recurring,36,,
104514,2023-01-05 19:16:34,345.42,Tecnologia,CNP,,,1698,39373038,Phone Order,35,,
104515,2025-06-26 11:17:47,415.49,Varejo,CP,5.0,,5267,59846813,Chip,54,,0.0
104516,2023-03-12 01:05:59,611.43,Varejo,CP,12.0,,4201,52790360,Chip,54,,
104517,2025-05-29 06:15:50,991.44,Tecnologia,CP,,Apple Pay,8340,34647807,PayPass,51,,
104518,2025-09-16 20:58:25,1059.15,Tecnologia,CP,7.0,,9961,86993504,PayPass,51,,1.0
104519,2025-07-17 07:16:25,43.05,Varejo,CP,,,5583,61955543,Chip,54,,
104520,2023-05-30 21:47:51,290.05,Alimentação,CP,1.0,,3456,81927775,Chip,54,,
104521,2023-04-04 05:49:40,859.22,Alimentação,CP,1.0,Google Pay,6518,64434902,Chip,54,,
104522,2023-08-10 10:13:00,1179.59,Saúde,CNP,,,8812,78091282,Phone Order,35,,
104523,2025-03-15 08:05:33,455.06,Tecnologia,CP,8.0,,6743,40004837,Chip,54,,0.0
104524,2025-02-26 21:10:27,728.94,Varejo,CNP,,,7948,49675693,MasterPass,39,,
104525,2025-03-15 20:03:50,1174.37,Tecnologia,CP,,Samsung Pay,6631,56295191,Swiped,59,,
104526,2025-10-07 03:52:41,1140.89,Tecnologia,CP,,Apple Pay,2308,15841367,Chip,54,,
104527,2023-03-23 08:23:24,917.66,Varejo,CNP,,,7383,95794662,Recurring,36,,
104528,2025-04-18 12:33:07,935.3,Varejo,CP,,,7297,62236083,Swiped,59,,
104529,2023-10-24 18:46:22,1018.68,Saúde,CP,12.0,Samsung Pay,7429,40923746,Chip,54,,1.0
104530,2023-02-09 14:17:27,729.69,Varejo,CP,,Apple Pay,7114,39957120,PayPass,51,,1.0
104531,2023-11-13 20:34:38,450.55,Varejo,CNP,,,7172,76539337,eCommerce,38,,
104532,2023-08-15 01:04:36,535.44,Varejo,CNP,,,4672,10147793,MasterPass,39,,
104533,2025-10-06 00:39:37,710.08,Alimentação,CP,,,1903,70343185,Swiped,59,,
104534,2025-01-12 06:55:01,1010.72,Varejo,CP,5.0,,1624,61532489,PayPass,51,,
104535,2023-07-24 22:47:45,524.66,Alimentação,CP,,,8467,87927816,Chip,54,,
104536,2025-01-28 13:40:20,569.49,Alimentação,CP,,Apple Pay,8313,19012386,PayPass,51,,
104537,2025-07-21 12:38:14,496.11,Tecnologia,CP,,,2820,10848728,PayPass,51,,
104538,2025-11-18 10:52:51,1077.87,Varejo,CP,,Apple Pay,1789,98953142,Chip,54,,
104539,2025-05-16 12:16:15,795.25,Tecnologia,CP,12.0,,4863,50658268,Chip,54,,
104540,2023-03-07 07:13:23,1158.92,Varejo,CP,4.0,,6933,47197086,PayPass,51,,
104541,2025-01-29 20:03:00,288.47,Varejo,CP,,Apple Pay,2295,11183938,PayPass,51,,
104542,2023-10-15 18:57:14,436.54,Varejo,CP,5.0,Samsung Pay,9895,24694747,Chip,54,,
104543,2025-06-10 00:32:21,445.11,Alimentação,CNP,,,2345,67151253,MasterPass,39,,
104544,2025-09-10 05:00:28,408.03,Tecnologia,CP,7.0,,4296,91669999,Chip,54,,
104545,2023-11-15 08:38:46,284.45,Varejo,CP,,,8602,18748403,Swiped,59,,
104546,2023-05-19 15:59:58,957.45,Tecnologia,CNP,,,9280,58445581,eCommerce,38,,
104547,2025-12-08 21:46:12,249.64,Alimentação,CP,,,8144,13659584,PayPass,51,,
104548,2025-09-12 00:44:25,443.18,Varejo,CP,,Samsung Pay,8822,33440576,Swiped,59,,
104549,2025-06-05 10:28:12,51.91,Varejo,CP,9.0,Google Pay,5304,82001577,Chip,54,,
104550,2023-09-15 20:08:24,658.29,Saúde,CP,12.0,,7407,11545758,Chip,54,,
104551,2023-11-28 02:35:52,413.04,Tecnologia,CP,,,3422,91842807,Chip,54,,
104552,2025-07-14 13:44:18,1012.46,Varejo,CNP,,,6381,56186997,eCommerce,38,,
104553,2025-06-06 09:45:49,778.2,Varejo,CNP,,,7190,11443337,MasterPass,39,0.0,
104554,2025-02-20 04:15:13,258.43,Entretenimento,CP,,,3443,35485633,PayPass,51,,
104555,2025-03-07 16:04:49,701.1,Alimentação,CNP,,,9541,20679030,MasterPass,39,,
104556,2023-10-10 04:47:14,1114.02,Alimentação,CP,5.0,,1529,61401287,Chip,54,,
104557,2025-05-26 20:13:21,1030.77,Varejo,CP,,Google Pay,6551,99093767,Swiped,59,,1.0
104558,2025-09-16 09:46:52,73.72,Alimentação,CP,7.0,,1185,84080794,Chip,54,,
104559,2023-05-06 05:15:27,616.14,Varejo,CNP,,,7344,15511070,eCommerce,38,,
104560,2023-03-02 16:07:24,45.4,Saúde,CP,6.0,,7068,70179811,Chip,54,,
104561,2023-08-10 21:02:43,457.3,Entretenimento,CNP,,,6514,67785853,Recurring,36,,
104562,2023-07-22 14:41:27,141.65,Saúde,CNP,,,9719,78610907,Recurring,36,,
104563,2025-01-11 02:09:05,1065.69,Alimentação,CNP,,,5511,33689501,Phone Order,35,,
104564,2023-06-20 17:13:31,126.31,Entretenimento,CNP,,,1373,16048312,Mail Order,32,,
104565,2023-02-08 15:17:10,23.09,Tecnologia,CP,,Samsung Pay,5934,70319526,Swiped,59,,0.0
104566,2025-01-30 13:16:15,1023.86,Varejo,CP,2.0,Apple Pay,8785,21031031,PayPass,51,,
104567,2025-06-28 14:54:27,68.05,Alimentação,CP,,,1772,43104972,Chip,54,,
104568,2023-02-03 02:54:33,733.61,Alimentação,CP,,,9585,36750655,Chip,54,,
104569,2025-06-08 16:31:45,1053.85,Alimentação,CNP,,,5267,59846813,Phone Order,35,,
104570,2025-04-10 22:06:15,419.08,Alimentação,CNP,,,4067,69246559,MasterPass,39,,
104571,2023-09-27 13:45:01,1140.48,Varejo,CNP,,,6439,93649761,Phone Order,35,,
104572,2023-01-26 02:04:38,353.35,Alimentação,CP,6.0,,3018,50087287,Swiped,59,,
104573,2023-08-25 15:50:37,333.79,Tecnologia,CP,2.0,Apple Pay,4409,43574226,Chip,54,,0.0
104574,2025-02-09 21:21:23,851.3,Tecnologia,CP,,,2146,76664371,Chip,54,,
104575,2025-01-15 14:22:43,359.5,Varejo,CNP,,,9189,42980122,Recurring,36,,
104576,2025-03-03 06:11:01,195.68,Alimentação,CP,,,6886,22652601,PayPass,51,,
104577,2023-02-26 16:47:51,670.58,Varejo,CP,7.0,Samsung Pay,7382,39555842,PayPass,51,,
104578,2023-09-11 17:09:07,1097.28,Saúde,CP,6.0,,3998,82335844,PayPass,51,,
104579,2023-03-12 11:16:15,939.85,Tecnologia,CNP,,,1319,76358196,eCommerce,38,,
104580,2025-02-12 05:18:24,153.31,Tecnologia,CNP,,,1874,52935778,MasterPass,39,,
104581,2025-07-04 13:30:38,703.09,Tecnologia,CP,,,4306,88634441,Swiped,59,,0.0
104582,2025-05-12 07:01:48,133.29,Varejo,CP,,,5782,42517880,PayPass,51,,
104583,2025-02-02 01:13:10,317.21,Alimentação,CNP,,,5829,95876906,eCommerce,38,,
104584,2025-01-08 18:50:58,925.43,Alimentação,CP,11.0,,9189,42980122,Chip,54,,0.0
104585,2025-10-01 19:32:29,884.34,Varejo,CP,8.0,,5003,35775427,Chip,54,,0.0
104586,2025-01-15 09:40:41,1194.51,Alimentação,CP,3.0,,6465,13092246,PayPass,51,,
104587,2023-10-08 21:57:46,348.54,Varejo,CP,12.0,,1932,54807874,Chip,54,,
104588,2023-08-20 18:28:22,822.0,Entretenimento,CP,,,5267,97369663,Swiped,59,,
104589,2025-01-12 10:42:46,800.21,Alimentação,CNP,,,9648,82674620,MasterPass,39,,
104590,2025-08-30 01:14:31,377.02,Varejo,CNP,,,9252,71112953,Mail Order,32,,
104591,2025-03-13 08:06:00,1124.56,Tecnologia,CP,,,7980,30561069,PayPass,51,,
104592,2025-03-22 14:04:15,641.81,Saúde,CP,,,3002,81343560,Swiped,59,,1.0
104593,2023-07-05 15:55:53,1044.88,Varejo,CP,8.0,Samsung Pay,3443,35485633,Swiped,59,,
104594,2023-08-24 17:14:08,617.77,Tecnologia,CP,,,1035,11601260,Chip,54,,
104595,2023-01-12 10:11:13,1130.44,Tecnologia,CP,,Samsung Pay,9353,62923758,Chip,54,,
104596,2025-07-14 15:11:22,359.88,Varejo,CP,,,4230,47680173,Chip,54,,
104597,2025-06-22 00:08:58,431.55,Saúde,CNP,,,8181,77351332,Phone Order,35,,
104598,2025-08-05 08:39:42,489.72,Varejo,CNP,,,6182,65721055,Recurring,36,,
104599,2025-09-24 15:20:09,1128.53,Varejo,CP,,,4514,16179883,Swiped,59,,
104600,2025-09-17 00:43:25,40.76,Varejo,CP,,,3593,44154544,Swiped,59,,0.0
104601,2025-06-14 17:59:37,652.1,Tecnologia,CP,,Samsung Pay,7114,74134555,Chip,54,,0.0
104602,2025-02-06 02:59:04,1062.78,Alimentação,CP,2.0,,3087,43178639,PayPass,51,,
104603,2025-03-05 05:21:08,224.92,Tecnologia,CNP,,,4306,11384822,MasterPass,39,,
104604,2023-03-30 09:14:32,345.36,Saúde,CNP,,,7023,82858253,Recurring,36,,
104605,2025-05-29 09:53:12,325.84,Alimentação,CP,,,8293,19807588,PayPass,51,,1.0
104606,2025-08-05 04:55:21,323.23,Alimentação,CP,10.0,,9044,10561171,Swiped,59,,
104607,2025-02-06 05:01:11,322.77,Tecnologia,CNP,,,4291,84224141,eCommerce,38,,
104608,2025-03-27 21:44:36,781.23,Alimentação,CNP,,,9183,37623725,Recurring,36,,
104609,2025-04-03 17:11:00,113.72,Alimentação,CNP,,,5861,58094600,MasterPass,39,,
104610,2025-03-13 00:29:30,1188.13,Saúde,CNP,,,7513,40162053,Mail Order,32,,
104611,2023-01-04 21:41:23,547.79,Varejo,CP,,,3969,93600136,Swiped,59,,
104612,2023-10-09 23:53:59,90.58,Varejo,CNP,,,8868,13307558,Phone Order,35,,
104613,2025-05-02 07:54:10,90.06,Varejo,CP,5.0,Google Pay,3720,17107223,PayPass,51,,1.0
104614,2023-07-13 03:29:06,955.91,Alimentação,CNP,,,3068,22836925,Mail Order,32,,
104615,2025-06-04 10:03:21,535.7,Entretenimento,CP,,,2332,47126712,Chip,54,,
104616,2023-08-29 05:29:36,197.67,Varejo,CP,9.0,Google Pay,5911,56977047,PayPass,51,,1.0
104617,2023-01-26 05:49:05,961.6,Varejo,CP,,Google Pay,4763,33479689,Chip,54,,1.0
104618,2025-07-08 22:22:53,1137.81,Tecnologia,CNP,,,1146,18160108,MasterPass,39,,
104619,2025-01-26 05:27:14,742.97,Varejo,CNP,,,9987,55142076,Phone Order,35,,
104620,2025-10-01 22:00:41,609.45,Entretenimento,CP,,,6010,86465156,Chip,54,,
104621,2023-10-28 11:23:08,427.98,Tecnologia,CP,8.0,,1467,67023755,PayPass,51,,
104622,2023-10-05 05:17:30,487.45,Varejo,CNP,,,1211,42163389,Mail Order,32,1.0,
104623,2025-11-20 11:47:07,285.48,Varejo,CP,6.0,,6618,52012984,Chip,54,,0.0
104624,2025-04-14 03:34:50,966.54,Entretenimento,CP,,,4347,11565319,Chip,54,,0.0
104625,2023-08-15 02:50:11,1138.71,Varejo,CNP,,,7978,62713467,Mail Order,32,,
104626,2025-08-18 22:56:20,502.14,Tecnologia,CP,,,8661,41412435,Chip,54,,1.0
104627,2025-01-19 00:15:45,41.66,Alimentação,CP,,,8178,37775989,Chip,54,,1.0
104628,2023-04-07 03:37:07,15.7,Tecnologia,CP,,,7867,54641884,Swiped,59,,
104629,2023-11-29 22:47:01,444.86,Alimentação,CNP,,,1726,32642247,Recurring,36,1.0,
104630,2025-10-08 16:10:33,964.54,Alimentação,CP,,,6546,34281868,Chip,54,,
104631,2025-04-22 00:29:13,267.07,Varejo,CP,,,1757,52184369,PayPass,51,,
104632,2025-06-29 14:56:32,982.06,Saúde,CP,11.0,,6848,96561809,Chip,54,,
104633,2023-06-29 12:29:10,22.79,Varejo,CP,,,2976,50895895,PayPass,51,,
104634,2025-05-03 08:00:09,360.1,Entretenimento,CP,,,1234,62409930,PayPass,51,,
104635,2025-06-07 21:49:31,746.15,Varejo,CP,4.0,,7226,70869813,PayPass,51,,0.0
104636,2025-01-11 07:54:34,451.96,Alimentação,CNP,,,3696,26150766,eCommerce,38,,
104637,2023-10-08 07:03:26,416.52,Alimentação,CP,,,6844,63354194,Chip,54,,1.0
104638,2023-01-02 03:03:26,56.35,Varejo,CNP,,,6002,51887174,Mail Order,32,,
104639,2025-03-06 04:24:44,426.43,Saúde,CP,,,5301,13600554,Swiped,59,,1.0
104640,2023-09-07 01:42:47,125.04,Educação,CNP,,,6097,93526928,MasterPass,39,0.0,
104641,2025-06-07 09:14:48,720.59,Entretenimento,CP,8.0,Google Pay,4364,65056153,PayPass,51,,
104642,2025-05-13 23:38:21,381.55,Varejo,CNP,,,3278,36897278,eCommerce,38,,
104643,2025-10-28 19:28:47,523.59,Varejo,CP,11.0,,2328,73869628,Swiped,59,,0.0
104644,2023-11-02 08:37:40,950.98,Saúde,CP,7.0,,2161,90265024,PayPass,51,,
104645,2025-11-10 09:25:54,948.03,Varejo,CNP,,,6984,64564724,MasterPass,39,,
104646,2023-12-07 21:20:04,943.46,Tecnologia,CP,,,9719,78610907,Swiped,59,,1.0
104647,2025-12-04 06:29:06,1120.78,Saúde,CNP,,,2381,99848162,MasterPass,39,,
104648,2023-12-26 22:43:40,14.61,Entretenimento,CNP,,,7381,16806640,Phone Order,35,,
104649,2025-08-12 14:09:19,727.77,Entretenimento,CP,,Samsung Pay,3815,61041118,Chip,54,,
104650,2025-05-13 04:05:06,748.55,Tecnologia,CNP,,,7396,81606418,MasterPass,39,,
104651,2023-10-17 23:49:17,1162.78,Alimentação,CNP,,,9898,32689217,Recurring,36,,
104652,2025-07-12 23:13:52,985.87,Varejo,CNP,,,8181,77351332,Recurring,36,,
104653,2025-10-09 05:33:43,959.23,Varejo,CNP,,,6296,83419124,eCommerce,38,,
104654,2025-08-17 02:17:37,74.99,Entretenimento,CP,,,8684,91898139,PayPass,51,,
104655,2023-07-13 10:11:32,650.07,Saúde,CP,,,8252,69016611,Swiped,59,,
104656,2025-02-23 08:53:08,156.31,Varejo,CP,,Samsung Pay,1422,32535080,Chip,54,,
104657,2025-12-16 21:38:10,730.49,Alimentação,CP,8.0,,9377,44838530,Chip,54,,
104658,2025-04-23 00:45:41,281.97,Tecnologia,CNP,,,9241,47389414,Mail Order,32,,
104659,2023-11-06 17:39:44,696.1,Tecnologia,CP,10.0,,5426,51686638,Swiped,59,,1.0
104660,2023-10-10 17:59:36,239.85,Varejo,CP,,,9183,37623725,PayPass,51,,
104661,2025-02-22 03:03:55,666.96,Educação,CP,,Google Pay,1822,75166187,PayPass,51,,
104662,2025-02-23 21:13:38,720.07,Tecnologia,CP,,Samsung Pay,8656,29753106,PayPass,51,,
104663,2023-10-11 04:53:59,882.03,Varejo,CNP,,,4269,69603939,Recurring,36,,
104664,2025-11-25 05:57:50,260.17,Varejo,CP,,,8926,30536113,Swiped,59,,
104665,2023-01-20 20:12:11,92.92,Varejo,CNP,,,1226,45975010,Mail Order,32,,
104666,2025-09-10 18:07:49,1069.79,Tecnologia,CP,,,1196,31046693,Chip,54,,1.0
104667,2023-01-03 19:36:13,385.44,Alimentação,CP,,,5426,51686638,PayPass,51,,
104668,2025-11-28 01:34:01,667.42,Entretenimento,CNP,,,8954,72585616,eCommerce,38,,
104669,2025-07-25 09:14:11,1045.8,Alimentação,CP,,,6715,24585405,Swiped,59,,0.0
104670,2023-04-05 17:21:53,1152.17,Varejo,CNP,,,2495,49289804,Mail Order,32,0.0,
104671,2025-10-19 18:03:43,33.12,Alimentação,CP,4.0,,9541,20679030,PayPass,51,,
104672,2023-10-03 18:17:33,720.99,Tecnologia,CP,,Samsung Pay,8822,33440576,PayPass,51,,
104673,2023-03-16 20:46:07,1121.97,Alimentação,CNP,,,2166,49938422,Phone Order,35,,
104674,2023-09-28 06:14:37,836.51,Varejo,CP,,Samsung Pay,9573,28360692,Swiped,59,,
104675,2023-05-03 15:56:26,530.65,Varejo,CP,12.0,,8306,59809449,Chip,54,,0.0
104676,2023-05-17 00:31:46,1145.91,Saúde,CP,4.0,,6752,45318089,Chip,54,,
104677,2023-03-24 09:23:33,812.43,Varejo,CP,2.0,Google Pay,6383,22383081,PayPass,51,,
104678,2023-03-18 08:35:58,1127.36,Saúde,CNP,,,2808,54159120,MasterPass,39,,
104679,2025-08-24 02:27:04,667.57,Entretenimento,CNP,,,7178,80139158,MasterPass,39,,
104680,2023-09-11 14:09:30,867.66,Varejo,CP,2.0,,6848,15028960,Swiped,59,,
104681,2023-02-21 14:08:24,329.4,Alimentação,CNP,,,1107,42201765,eCommerce,38,1.0,
104682,2025-10-10 09:03:24,717.69,Varejo,CP,,,2381,83439525,PayPass,51,,1.0
104683,2025-01-30 17:11:38,357.7,Tecnologia,CP,,,9733,96989031,PayPass,51,,
104684,2023-03-15 03:09:49,619.2,Alimentação,CNP,,,9023,61674212,MasterPass,39,,
104685,2025-05-15 07:20:47,480.32,Saúde,CP,,,9280,55086184,PayPass,51,,
104686,2025-02-05 23:50:22,1118.24,Tecnologia,CNP,,,6383,17912316,Mail Order,32,,
104687,2025-02-18 16:14:59,185.81,Tecnologia,CP,,,1460,57813038,Swiped,59,,1.0
104688,2023-10-05 11:24:26,543.71,Alimentação,CP,,,9551,32290287,Chip,54,,0.0
104689,2023-05-12 21:50:07,1079.35,Varejo,CNP,,,1594,33697453,Phone Order,35,,
104690,2025-05-11 09:25:14,1126.15,Varejo,CNP,,,8074,11904604,Phone Order,35,,
104691,2025-07-04 17:16:01,916.82,Varejo,CP,5.0,,8303,48109430,PayPass,51,,
104692,2023-03-05 08:29:00,466.64,Alimentação,CP,,Google Pay,6848,96561809,Chip,54,,
104693,2025-07-24 03:23:58,1007.68,Varejo,CP,,,3911,74972370,Chip,54,,0.0
104694,2023-06-05 01:16:55,744.29,Alimentação,CP,12.0,,3041,40030393,Swiped,59,,
104695,2023-09-13 18:47:45,634.08,Alimentação,CP,,,7095,48747757,Chip,54,,
104696,2025-04-22 16:09:24,113.44,Varejo,CP,3.0,,7265,22386052,Chip,54,,
104697,2023-10-07 19:48:20,43.2,Tecnologia,CP,,,1394,50226371,Chip,54,,
104698,2023-04-06 23:50:55,527.72,Tecnologia,CP,,,6506,89264468,Swiped,59,,1.0
104699,2025-06-15 09:31:04,437.8,Saúde,CP,3.0,,6846,89636414,PayPass,51,,
104700,2025-05-19 05:01:30,40.21,Varejo,CNP,,,4467,15141444,Mail Order,32,,
104701,2025-03-25 13:33:30,54.9,Educação,CP,,,4643,27495750,Chip,54,,
104702,2023-08-29 01:46:33,911.45,Alimentação,CP,10.0,,6203,53916151,Chip,54,,
104703,2023-08-01 07:04:03,311.24,Varejo,CP,,,6998,44545614,Swiped,59,,
104704,2025-03-04 09:02:51,1180.93,Tecnologia,CP,1.0,,7138,86745025,Chip,54,,
104705,2023-03-13 23:04:32,310.41,Alimentação,CP,11.0,,2471,94467455,PayPass,51,,1.0
104706,2023-03-06 01:53:24,282.83,Tecnologia,CP,10.0,,2196,39132083,Swiped,59,,1.0
104707,2023-05-15 14:11:46,222.47,Educação,CNP,,,1837,73715773,Recurring,36,,
104708,2025-03-23 00:24:19,93.68,Alimentação,CP,,,7151,56304189,Swiped,59,,
104709,2023-12-22 14:51:19,142.17,Entretenimento,CP,2.0,,9260,65152431,Chip,54,,0.0
104710,2023-09-25 06:01:45,559.61,Tecnologia,CNP,,,8293,19807588,eCommerce,38,1.0,
104711,2023-01-25 05:58:24,862.58,Varejo,CP,,,6765,58076444,PayPass,51,,
104712,2025-01-14 06:26:02,268.67,Alimentação,CP,1.0,,1685,74573166,PayPass,51,,1.0
104713,2023-03-27 10:59:03,310.71,Varejo,CNP,,,4557,61980838,Mail Order,32,,
104714,2023-08-19 19:55:33,116.82,Alimentação,CP,,,1204,61847122,Chip,54,,
104715,2023-03-13 10:28:56,615.59,Alimentação,CNP,,,6719,52265311,Phone Order,35,1.0,
104716,2025-01-29 00:58:05,640.41,Alimentação,CP,,,9251,73080115,PayPass,51,,
104717,2023-11-09 21:32:50,628.11,Tecnologia,CP,,,7626,16052266,Chip,54,,
104718,2025-04-12 15:43:25,39.25,Alimentação,CP,,,6100,53280929,PayPass,51,,
104719,2023-01-01 03:59:50,244.58,Educação,CNP,,,6094,76106312,Recurring,36,,
104720,2025-06-29 04:32:06,633.45,Varejo,CNP,,,5001,74927807,Recurring,36,,
104721,2025-02-03 12:21:56,740.67,Entretenimento,CP,7.0,,2774,57409912,PayPass,51,,
104722,2025-09-23 19:44:03,447.59,Tecnologia,CP,,,8868,95531906,PayPass,51,,
104723,2025-04-12 15:11:59,764.93,Entretenimento,CP,,,7407,11545758,Chip,54,,
104724,2023-02-01 15:42:52,1055.88,Alimentação,CNP,,,9785,31398629,Phone Order,35,,
104725,2025-06-27 04:04:38,815.73,Varejo,CNP,,,5988,94074569,Phone Order,35,,
104726,2025-08-12 13:33:24,749.16,Entretenimento,CP,2.0,,3532,73732388,PayPass,51,,
104727,2025-03-30 01:11:02,769.1,Educação,CP,5.0,,5174,84051135,Chip,54,,
104728,2025-08-22 04:11:58,812.37,Tecnologia,CP,10.0,,7198,21915349,PayPass,51,,1.0
104729,2025-10-20 10:26:52,35.75,Saúde,CNP,,,1043,99421541,eCommerce,38,,
104730,2023-11-10 06:43:05,692.02,Alimentação,CP,,,9967,39550063,PayPass,51,,0.0
104731,2025-06-28 17:58:42,69.81,Saúde,CP,8.0,,5531,23087282,Swiped,59,,
104732,2023-11-18 10:41:35,410.04,Varejo,CNP,,,7677,11070132,MasterPass,39,,
104733,2025-11-18 21:07:18,420.34,Varejo,CP,1.0,,7674,44127169,Swiped,59,,
104734,2025-05-03 02:11:11,983.84,Saúde,CP,2.0,,3321,96974017,Chip,54,,
104735,2023-03-17 04:57:52,1143.67,Tecnologia,CP,12.0,Apple Pay,8560,56016027,PayPass,51,,0.0
104736,2025-08-29 06:33:54,157.07,Tecnologia,CNP,,,8680,74745882,Recurring,36,0.0,
104737,2025-08-29 11:18:02,759.02,Tecnologia,CP,,,9725,50300048,Chip,54,,
104738,2023-08-24 08:36:09,405.61,Alimentação,CP,,,6888,19584957,PayPass,51,,
104739,2025-11-11 08:53:06,1078.25,Alimentação,CP,,Google Pay,9820,94574594,Chip,54,,
104740,2025-03-26 09:47:09,581.83,Varejo,CNP,,,4223,42790865,eCommerce,38,,
104741,2025-06-05 10:20:54,664.3,Educação,CP,,,2906,46240910,Chip,54,,
104742,2025-09-15 08:56:15,917.31,Alimentação,CP,9.0,Apple Pay,2332,75801475,PayPass,51,,
104743,2025-07-23 09:26:22,474.62,Alimentação,CNP,,,8655,72965095,eCommerce,38,,
104744,2023-06-06 22:01:13,82.41,Saúde,CP,,Apple Pay,7628,12357427,Chip,54,,0.0
104745,2025-04-10 08:00:46,357.72,Varejo,CNP,,,4729,51048982,eCommerce,38,,
104746,2025-05-27 14:13:07,887.08,Tecnologia,CNP,,,2047,57350641,MasterPass,39,,
104747,2023-02-06 15:43:53,465.92,Alimentação,CNP,,,7565,79233124,Mail Order,32,1.0,
104748,2025-06-16 07:54:03,607.23,Varejo,CNP,,,3970,39183150,Phone Order,35,,
